id,age,gender,hhold,htype,wp,urban,reindex,GEOID_cty,if_employed,household_id,family_size,tractid,countyid,personal_income,education,occupation,health_insurance,FINCP,HHT,num_children,_temp_grid,new_workplace,new_school,new_daycare
36013035901i3540,75.0,m,36013035901h1242,5.0,36029009116w52,True,2095011,36013,1,22878,1,35901,13,36000.0,16.0,1.0,1.0,36000.0,5.0,0,1,,,
36013035901i3552,53.0,f,36013035901h1326,7.0,36029015402w81,True,2095022,36013,1,22971,1,35901,13,113000.0,23.0,4.0,1.0,113000.0,7.0,0,1,wp_131_1,,
36013035901i3558,16.0,m,36013035901h643,1.0,36013035800s1,True,2095028,36013,0,24203,6,35901,13,12000.0,13.0,1.0,1.0,224800.0,1.0,4,1,,"sc_15_('high',)",
36013035901i3573,33.0,m,36013035901h1813,10.0,36013036402w15,False,2095044,36013,1,23512,3,35901,13,105000.0,22.0,7.0,1.0,167500.0,10.0,0,1,wp_119_1,,
36013035901i3576,9.0,f,36013035901h1701,9.0,36013035700s0,True,2095047,36013,0,23388,4,35901,13,60000.0,16.0,1.0,1.0,95200.0,9.0,3,1,,"sc_6_('elementary',)",
36013035901i3579,24.0,f,36013035901h1976,10.0,36013036300w11,True,2095049,36013,1,23692,2,35901,13,4000.0,16.0,1.0,1.0,91000.0,10.0,0,1,wp_228_1,,
36013035901i3601,36.0,f,36013035901h1906,10.0,36091060704w100,True,2095073,36013,1,23615,2,35901,13,65000.0,18.0,1.0,1.0,110000.0,10.0,0,1,wp_19_1,,
36013035901i3614,87.0,f,36013035901h395,0.0,36013035901h395,False,2095087,36013,0,23927,2,35901,13,14500.0,19.0,2.0,1.0,100200.0,0.0,0,1,,,
36013035901i3615,12.0,f,36013035901h1691,9.0,36013035800s2,True,2095088,36013,0,23376,3,35901,13,2000.0,14.0,1.0,1.0,51700.0,9.0,2,1,,"sc_8_('middle',)",
36013035901i3617,4.0,m,36013035901h1693,9.0,36013035901d0,True,2095090,36013,0,23378,2,35901,13,13250.0,18.0,6.0,1.0,31250.0,9.0,1,1,,,dc_34_1
36013035901i3628,67.0,f,36013035901h381,0.0,36013035901h381,True,2095100,36013,0,23912,2,35901,13,46000.0,17.0,1.0,1.0,48200.0,0.0,0,1,,,
36013035901i3663,24.0,f,36013035901h122,0.0,36029015503w62,True,2095136,36013,1,22853,3,35901,13,0.0,18.0,1.0,1.0,42000.0,0.0,0,1,wp_211_1,,
36013035901i3679,68.0,m,36013035901h773,1.0,36001013505w57,False,2095152,36013,1,24347,4,35901,13,71200.0,19.0,6.0,1.0,112400.0,1.0,2,1,,,
36013035901i3682,11.0,f,36013035901h801,1.0,36013035700s0,False,2095156,36013,0,24379,6,35901,13,39000.0,14.0,2.0,1.0,940500.0,1.0,3,1,,"sc_3_('elementary',)",
36013035901i3701,56.0,f,36013035901h1912,10.0,36013035901h1912,True,2095177,36013,0,23622,4,35901,13,67000.0,22.0,3.0,1.0,119100.0,10.0,0,1,wp_70_1,,
36013035901i3702,13.0,m,36013035901h975,3.0,36013035800s2,True,2095178,36013,0,24571,7,35901,13,18200.0,15.0,1.0,1.0,88100.0,3.0,5,1,,"sc_10_('middle',)",
36013035901i3720,59.0,m,36013035901h217,0.0,36013035901h217,True,2095195,36013,0,23730,2,35901,13,48000.0,18.0,3.0,1.0,130000.0,0.0,0,1,wp_102_1,,
36013035901i3731,22.0,m,36013035901h778,1.0,36013035901w7,False,2095205,36013,1,24352,3,35901,13,19000.0,20.0,1.0,1.0,106000.0,1.0,1,1,wp_236_1,,
36013035901i3741,21.0,m,36013035901h1867,10.0,36013035901h1867,False,2095215,36013,0,23571,3,35901,13,590.0,18.0,1.0,1.0,32990.0,10.0,1,1,wp_79_1,,
36013035901i3746,52.0,m,36013035901h224,0.0,36013035901h224,True,2095220,36013,0,23738,2,35901,13,37200.0,20.0,4.0,1.0,40200.0,0.0,0,1,wp_69_1,,
36013035901i3755,55.0,f,36013035901h349,0.0,36013035800w17,True,2095230,36013,1,23876,2,35901,13,30000.0,18.0,1.0,1.0,65000.0,0.0,0,1,wp_86_1,,
36013035901i3773,19.0,m,36013035901h1818,10.0,36013035901h1818,True,2095249,36013,0,23517,6,35901,13,2900.0,12.0,3.0,1.0,101900.0,10.0,1,1,wp_126_1,,
36013035901i3777,51.0,m,36013035901h123,0.0,36013035300w5,True,2095253,36013,1,22864,2,35901,13,70000.0,16.0,5.0,1.0,99000.0,0.0,0,1,wp_63_1,,
36013035901i3782,54.0,f,36013035901h123,0.0,36013035901h123,True,2095259,36013,0,22864,2,35901,13,29000.0,21.0,1.0,1.0,99000.0,0.0,0,1,wp_101_1,,
36013035901i3783,2.0,f,36013035901h646,1.0,36013035901d0,True,2095260,36013,0,24206,3,35901,13,1300.0,16.0,1.0,1.0,95300.0,1.0,1,1,,,dc_3_1
36013035901i3802,12.0,m,36013035901h632,1.0,36013035800s2,True,2095282,36013,0,24191,5,35901,13,4500.0,12.0,1.0,1.0,62480.0,1.0,3,1,,"sc_11_('middle',)",
36013035901i3818,72.0,m,36013035901h1898,10.0,36029015402w211,True,2095298,36013,1,23605,3,35901,13,17100.0,22.0,3.0,1.0,174700.0,10.0,0,1,,,
36013035901i3821,68.0,f,36013035901h1691,9.0,36013035700w7,True,2095302,36013,1,23376,3,35901,13,26700.0,20.0,1.0,1.0,51700.0,9.0,2,1,,,
36013035901i3841,52.0,m,36013035901h1818,10.0,36013035901h1818,True,2095324,36013,0,23517,6,35901,13,70000.0,20.0,1.0,1.0,101900.0,10.0,1,1,wp_41_1,,
36013035901i3853,40.0,f,36013035901h229,0.0,36013035901w7,True,2095336,36013,1,23743,2,35901,13,45000.0,18.0,2.0,1.0,95000.0,0.0,0,1,wp_148_1,,
36013035901i3864,68.0,f,36013035901h1673,8.0,36013030300w24,True,2095347,36013,1,23356,1,35901,13,16300.0,16.0,1.0,1.0,16300.0,8.0,0,1,,,
36013035901i3874,73.0,f,36013035901h114,0.0,36029009110w814,True,2095358,36013,1,22764,2,35901,13,4600.0,22.0,1.0,1.0,81600.0,0.0,0,1,,,
36013035901i3883,72.0,m,36013035901h1873,10.0,36029004002w138,True,2095368,36013,1,23578,5,35901,13,54000.0,18.0,3.0,1.0,196500.0,10.0,0,1,,,
36013035901i3891,83.0,f,36013035901h109,0.0,36013035901h109,True,2095377,36013,0,22708,2,35901,13,13400.0,16.0,1.0,1.0,53400.0,0.0,0,1,,,
36013035901i3910,68.0,m,36013035901h1186,5.0,36013035800w16,True,2095397,36013,1,22815,1,35901,13,30400.0,16.0,1.0,1.0,30400.0,5.0,0,1,,,
36013035901i3914,79.0,f,36013035901h1588,8.0,36001001100w1847,True,2095400,36013,1,23261,1,35901,13,18000.0,20.0,2.0,1.0,18000.0,8.0,0,1,,,
36013035901i3933,76.0,f,36013035901h1581,8.0,36013035700w12,True,2095420,36013,1,23254,1,35901,13,21000.0,16.0,1.0,1.0,21000.0,8.0,0,1,,,
36013035901i3947,7.0,f,36013035901h1701,9.0,36013035700s0,True,2095432,36013,0,23388,4,35901,13,5000.0,21.0,1.0,1.0,95200.0,9.0,3,1,,"sc_2_('elementary',)",
36013035901i3948,74.0,f,36013035901h92,0.0,36013035901h92,False,2095433,36013,0,24510,2,35901,13,34800.0,16.0,3.0,1.0,66200.0,0.0,0,1,,,
36013035901i3960,86.0,f,36013035901h105,0.0,36013035901h105,True,2095445,36013,0,22664,2,35901,13,23800.0,16.0,8.0,1.0,202500.0,0.0,0,1,,,
36013035901i3967,8.0,m,36013035901h796,1.0,36013035700s0,True,2095451,36013,0,24372,4,35901,13,77000.0,22.0,6.0,1.0,149900.0,1.0,2,1,,"sc_4_('elementary',)",
36013035901i3989,19.0,m,36013035901h1259,6.0,36013035901h1259,True,2095475,36013,0,22896,2,35901,13,10000.0,16.0,5.0,1.0,33000.0,6.0,1,1,wp_123_1,,
36013035901i3992,60.0,f,36013035901h619,1.0,36013035901h619,False,2095479,36013,0,24176,3,35901,13,67000.0,22.0,4.0,1.0,247000.0,1.0,1,1,wp_109_1,,
36013035901i3994,30.0,m,36013035901h891,2.0,36013035901h891,True,2095481,36013,0,24478,2,35901,13,14900.0,13.0,1.0,1.0,69900.0,2.0,0,1,wp_209_1,,
36013035901i3999,71.0,m,36013035901h774,1.0,36013035901h774,True,2095486,36013,0,24348,5,35901,13,56000.0,16.0,1.0,1.0,233900.0,1.0,3,1,,,
36013035901i4000,20.0,m,36013035901h1912,10.0,36013035901h1912,True,2095489,36013,0,23622,4,35901,13,17000.0,16.0,3.0,1.0,119100.0,10.0,0,1,wp_4_1,,
36013035901i4005,81.0,f,36013035901h977,3.0,36063021200w7,False,2095494,36013,1,24573,3,35901,13,33800.0,16.0,1.0,1.0,130000.0,3.0,1,1,,,
36013035901i4011,24.0,f,36013035901h1873,10.0,36013035901h1873,True,2095501,36013,0,23578,5,35901,13,60000.0,16.0,6.0,1.0,196500.0,10.0,0,1,wp_227_1,,
36013035901i4025,32.0,m,36013035901h865,2.0,36013035901h865,True,2095514,36013,0,24449,2,35901,13,15000.0,16.0,1.0,2.0,35000.0,2.0,0,1,wp_126_1,,
36013035901i4059,10.0,m,36013035901h806,1.0,36013035800s0,True,2095547,36013,0,24384,5,35901,13,28400.0,15.0,1.0,1.0,434300.0,1.0,3,1,,"sc_3_('elementary',)",
36013035901i4063,39.0,m,36013035901h543,0.0,36013035901h543,True,2095551,36013,0,24092,2,35901,13,50000.0,20.0,6.0,1.0,87000.0,0.0,0,1,wp_111_1,,
36013035901i4066,24.0,m,36013035901h1922,10.0,36029008102w225,True,2095554,36013,1,23633,2,35901,13,15000.0,16.0,5.0,1.0,73000.0,10.0,0,1,wp_95_1,,
36013035901i4071,30.0,m,36013035901h282,0.0,36013035901h282,True,2095559,36013,0,23802,2,35901,13,31000.0,16.0,1.0,1.0,231000.0,0.0,0,1,wp_128_1,,
36013035901i4085,9.0,m,36013035901h1757,9.0,36013035800s0,False,2095572,36013,0,23449,3,35901,13,24000.0,20.0,1.0,1.0,28000.0,9.0,2,1,,"sc_6_('elementary',)",
36013035901i4088,15.0,m,36013035901h1260,6.0,36013035800s1,True,2095575,36013,0,22898,3,35901,13,2000.0,19.0,1.0,1.0,89000.0,6.0,2,1,,"sc_12_('high',)",
36013035901i4095,25.0,f,36013035901h1784,10.0,36029017000w31,True,2095582,36013,1,23479,2,35901,13,50000.0,16.0,5.0,1.0,54000.0,10.0,0,1,wp_209_1,,
36013035901i4097,10.0,f,36013035901h643,1.0,36013035800s0,True,2095584,36013,0,24203,6,35901,13,55800.0,18.0,1.0,1.0,224800.0,1.0,4,1,,"sc_1_('elementary',)",
36013035901i4106,88.0,f,36013035901h476,0.0,36013035100w11,False,2095594,36013,1,24017,2,35901,13,14000.0,14.0,2.0,1.0,34000.0,0.0,0,1,,,
36013035901i4116,84.0,m,36013035901h395,0.0,36013030500w26,False,2095603,36013,1,23927,2,35901,13,85700.0,19.0,3.0,1.0,100200.0,0.0,0,1,,,
36013035901i4123,42.0,m,36013035901h1804,10.0,36013035700w16,True,2095611,36013,1,23502,2,35901,13,48000.0,16.0,3.0,1.0,48900.0,10.0,0,1,wp_180_1,,
36013035901i4129,47.0,f,36013035901h655,1.0,36013035901h655,False,2095617,36013,0,24216,5,35901,13,6500.0,16.0,6.0,1.0,143000.0,1.0,3,1,wp_62_1,,
36013035901i4141,24.0,m,36013035901h128,0.0,36013030600w20,True,2095630,36013,1,22919,3,35901,13,0.0,16.0,1.0,1.0,37000.0,0.0,0,1,wp_77_1,,
36013035901i4150,18.0,m,36013035901h650,1.0,36013035901h650,False,2095639,36013,0,24211,4,35901,13,4000.0,12.0,1.0,1.0,107200.0,1.0,1,1,wp_225_1,"sc_13_('high',)",
36013035901i4165,4.0,m,36013035901h778,1.0,36013035901d0,False,2095654,36013,0,24352,3,35901,13,45000.0,24.0,2.0,1.0,106000.0,1.0,1,1,,,dc_32_1
36013035901i4166,57.0,m,36013035901h1898,10.0,36013035901h1898,True,2095655,36013,0,23605,3,35901,13,115000.0,21.0,1.0,1.0,174700.0,10.0,0,1,wp_150_1,,
36013035901i4207,72.0,f,36013035901h1898,10.0,36013036100w7,True,2095695,36013,1,23605,3,35901,13,42600.0,19.0,1.0,1.0,174700.0,10.0,0,1,,,
36013035901i4220,54.0,m,36013035901h1052,4.0,36013035800w17,True,2095708,36013,1,22667,1,35901,13,31150.0,21.0,1.0,1.0,31150.0,4.0,0,1,wp_32_1,,
36013035901i4225,22.0,f,36013035901h1974,10.0,36013036300w10,True,2095713,36013,1,23690,3,35901,13,3150.0,19.0,3.0,1.0,101430.0,10.0,0,1,wp_67_1,,
36013035901i4236,33.0,f,36013035901h505,0.0,36013035901h505,True,2095725,36013,0,24050,2,35901,13,38000.0,21.0,1.0,1.0,67000.0,0.0,0,1,wp_40_1,,
36013035901i4239,3.0,m,36013035901h796,1.0,36013035902d0,True,2095727,36013,0,24372,4,35901,13,29000.0,11.0,7.0,2.0,149900.0,1.0,2,1,,,dc_10_1
36013035901i4244,27.0,f,36013035901h440,0.0,36013035901h440,True,2095733,36013,0,23978,2,35901,13,11180.0,21.0,2.0,1.0,32090.0,0.0,0,1,wp_214_1,,
36013035901i4245,8.0,m,36013035901h662,1.0,36013035700s0,True,2095734,36013,0,24224,5,35901,13,4600.0,13.0,7.0,1.0,109800.0,1.0,3,1,,"sc_4_('elementary',)",
36013035901i4247,7.0,f,36013035901h584,1.0,36013035700s0,False,2095736,36013,0,24137,5,35901,13,10000.0,19.0,1.0,1.0,72000.0,1.0,3,1,,"sc_5_('elementary',)",
36013035901i4253,48.0,f,36013035901h1983,10.0,36013036000w26,True,2095742,36013,1,23700,2,35901,13,26200.0,18.0,1.0,1.0,44200.0,10.0,0,1,wp_59_1,,
36013035901i4279,88.0,f,36013035901h519,0.0,36013035901h519,True,2095769,36013,0,24065,2,35901,13,67800.0,22.0,1.0,1.0,97800.0,0.0,0,1,,,
36013035901i4284,77.0,m,36013035901h643,1.0,36013036000w18,True,2095775,36013,1,24203,6,35901,13,61500.0,20.0,2.0,1.0,224800.0,1.0,4,1,,,
36013035901i4309,69.0,f,36013035901h1657,8.0,36029000110w91,True,2095800,36013,1,23338,1,35901,13,33700.0,20.0,2.0,1.0,33700.0,8.0,0,1,,,
36013035901i4313,52.0,f,36013035901h975,3.0,36013035901h975,True,2095805,36013,0,24571,7,35901,13,45000.0,18.0,1.0,1.0,88100.0,3.0,5,1,wp_195_1,,
36013035901i4325,20.0,m,36013035901h88,0.0,36013035901h88,True,2095818,36013,0,24465,2,35901,13,19000.0,16.0,3.0,1.0,39000.0,0.0,0,1,wp_38_1,,
36013035901i4328,55.0,f,36013035901h90,0.0,36013035901h90,False,2095821,36013,0,24488,2,35901,13,134200.0,22.0,4.0,1.0,169200.0,0.0,0,1,wp_59_1,,
36013035901i4334,38.0,f,36013035901h801,1.0,36013030300w20,False,2095828,36013,1,24379,6,35901,13,32000.0,22.0,1.0,1.0,940500.0,1.0,3,1,wp_223_1,,
36013035901i4344,22.0,m,36013035901h905,2.0,36013035700w11,False,2095838,36013,1,24494,2,35901,13,52000.0,16.0,1.0,1.0,81100.0,2.0,0,1,wp_23_1,,
36013035901i4345,34.0,f,36013035901h483,0.0,36013035901w7,True,2095839,36013,1,24025,2,35901,13,7200.0,20.0,1.0,1.0,18200.0,0.0,0,1,wp_208_1,,
36013035901i4360,8.0,m,36013035901h650,1.0,36013035800s0,False,2095856,36013,0,24211,4,35901,13,35000.0,18.0,1.0,1.0,107200.0,1.0,1,1,,"sc_7_('elementary',)",
36013035901i4372,19.0,f,36013035901h1873,10.0,36013035800w11,True,2095869,36013,1,23578,5,35901,13,25000.0,19.0,1.0,1.0,196500.0,10.0,0,1,wp_182_1,,
36013035901i4383,17.0,m,36013035901h933,3.0,36013035800s1,True,2095881,36013,0,24525,6,35901,13,1700.0,13.0,3.0,1.0,201100.0,3.0,3,1,,"sc_12_('high',)",
36013035901i4397,24.0,m,36013035901h1818,10.0,36009940301w21,True,2095894,36013,1,23517,6,35901,13,23000.0,18.0,1.0,1.0,101900.0,10.0,1,1,wp_65_1,,
36013035901i4431,56.0,f,36013035901h1711,9.0,36013035901h1711,True,2095931,36013,0,23399,2,35901,13,21900.0,16.0,3.0,1.0,23700.0,9.0,1,1,wp_226_1,,
36013035901i4433,13.0,m,36013035901h1757,9.0,36013035800s2,False,2095933,36013,0,23449,3,35901,13,4000.0,18.0,1.0,1.0,28000.0,9.0,2,1,,"sc_9_('middle',)",
36013035901i4460,72.0,m,36013035901h662,1.0,36013035901h662,True,2095960,36013,0,24224,5,35901,13,65000.0,23.0,2.0,1.0,109800.0,1.0,3,1,,,
36013035901i4485,24.0,m,36013035901h505,0.0,36013035901h505,True,2095985,36013,0,24050,2,35901,13,29000.0,18.0,1.0,1.0,67000.0,0.0,0,1,wp_69_1,,
36013035901i4495,15.0,m,36013035901h801,1.0,36013035600s1,False,2095995,36013,0,24379,6,35901,13,2500.0,13.0,1.0,1.0,940500.0,1.0,3,1,,"sc_14_('high',)",
36013035901i4501,67.0,m,36013035901h549,0.0,36029016500w2609,False,2096003,36013,1,24098,2,35901,13,12020.0,16.0,1.0,1.0,23220.0,0.0,0,1,,,
36013035901i4507,19.0,f,36013035901h905,2.0,36013035901h905,False,2096009,36013,0,24494,2,35901,13,29100.0,16.0,1.0,1.0,81100.0,2.0,0,1,wp_148_1,,
36013035901i4513,7.0,f,36013035901h655,1.0,36013035800s0,False,2096015,36013,0,24216,5,35901,13,43000.0,16.0,1.0,1.0,143000.0,1.0,3,1,,"sc_5_('elementary',)",
36013035901i4524,1.0,m,36013035901h1719,9.0,36013035901d0,True,2096027,36013,0,23407,5,35901,13,42000.0,16.0,4.0,1.0,107800.0,9.0,4,1,,,dc_27_1
36013035902i920,20.0,m,36013035902h41,4.0,36029014501w231,True,2098640,36013,1,24634,1,35902,13,32000.0,11.0,1.0,1.0,32000.0,4.0,0,1,wp_75_1,,
36013036000i12,74.0,f,36013036000h395,0.0,36013036000h395,False,2098930,36013,0,25786,2,36000,13,17200.0,20.0,1.0,1.0,40000.0,0.0,0,1,,,
36013036000i23,44.0,f,36013036000h547,0.0,36013036000w4,False,2100061,36013,1,25955,2,36000,13,33600.0,23.0,5.0,1.0,85600.0,0.0,0,1,wp_25_1,,
36013036000i42,38.0,m,36013036000h548,0.0,36013036000h548,False,2101960,36013,0,25956,2,36000,13,32000.0,17.0,1.0,1.0,77500.0,0.0,0,1,wp_0_1,,
36013036000i52,76.0,f,36013036000h186,0.0,36013037000w20,True,2102065,36013,1,25554,2,36000,13,25400.0,16.0,1.0,1.0,51920.0,0.0,0,1,,,
36013036000i63,26.0,m,36013036000h777,1.0,36013036000h777,False,2102174,36013,0,26210,4,36000,13,75000.0,19.0,1.0,1.0,236000.0,1.0,2,1,wp_11_1,,
36013036000i71,24.0,m,36013036000h867,2.0,36013036000w7,False,2102258,36013,1,26310,2,36000,13,40000.0,16.0,1.0,1.0,47500.0,2.0,0,1,wp_127_1,,
36013036000i96,48.0,f,36013036000h361,0.0,36013035600w14,False,2102508,36013,1,25749,2,36000,13,81000.0,21.0,5.0,1.0,205000.0,0.0,0,1,wp_183_1,,
36013036000i101,58.0,m,36013036000h124,0.0,36013036402w14,False,2098739,36013,1,24947,2,36000,13,29500.0,16.0,1.0,1.0,35100.0,0.0,0,1,wp_218_1,,
36013036000i103,77.0,f,36013036000h782,1.0,36013036000h782,False,2098758,36013,0,26216,5,36000,13,10100.0,16.0,1.0,1.0,220400.0,1.0,3,1,,,
36013036000i107,65.0,f,36013036000h432,0.0,36013035901w7,False,2098797,36013,1,25828,2,36000,13,29500.0,16.0,1.0,1.0,229500.0,0.0,0,1,wp_79_1,,
36013036000i125,50.0,m,36013036000h522,0.0,36013036000h522,True,2098983,36013,0,25928,2,36000,13,90000.0,22.0,4.0,1.0,110000.0,0.0,0,1,wp_107_1,,
36013036000i130,26.0,m,36013036000h565,0.0,36013036000w22,False,2099038,36013,1,25975,2,36000,13,70000.0,20.0,1.0,1.0,106420.0,0.0,0,1,wp_234_1,,
36013036000i145,6.0,f,36013036000h617,1.0,36013035500s0,True,2099189,36013,0,26033,6,36000,13,0.0,13.0,1.0,1.0,105110.0,1.0,4,1,,"sc_5_('elementary',)",
36013036000i152,0.0,f,36013036000h626,1.0,36013036300d0,False,2099260,36013,0,26043,5,36000,13,123000.0,21.0,4.0,1.0,261200.0,1.0,3,1,,,dc_25_1
36013036000i199,24.0,f,36013036000h1298,7.0,36013036000w19,False,2099735,36013,1,25011,1,36000,13,3200.0,19.0,3.0,1.0,3200.0,7.0,0,1,wp_132_1,,
36013036000i201,25.0,m,36013036000h1697,10.0,36013036000h1697,False,2099759,36013,0,25454,2,36000,13,18000.0,19.0,1.0,1.0,19400.0,10.0,1,1,wp_28_1,,
36013036000i202,85.0,f,36013036000h218,0.0,36013035300w5,False,2099770,36013,1,25590,3,36000,13,45910.0,16.0,2.0,1.0,131210.0,0.0,0,1,,,
36013036000i214,38.0,f,36013036000h942,3.0,36013036402w15,False,2099892,36013,1,26394,5,36000,13,25600.0,16.0,2.0,1.0,101600.0,3.0,3,1,wp_199_1,,
36013036000i222,28.0,m,36013036000h506,0.0,36013036000h506,False,2099977,36013,0,25910,2,36000,13,24200.0,16.0,1.0,1.0,64200.0,0.0,0,1,wp_81_1,,
36013036000i232,66.0,m,36013036000h52,0.0,36117020302w11,False,2100082,36013,1,25925,2,36000,13,665000.0,16.0,1.0,1.0,692400.0,0.0,0,1,,,
36013036000i240,51.0,f,36013036000h225,0.0,36013036000h225,False,2100166,36013,0,25598,3,36000,13,62000.0,21.0,4.0,1.0,134700.0,0.0,0,1,wp_51_1,,
36013036000i268,80.0,m,36013036000h921,3.0,36013036000h921,False,2100452,36013,0,26371,4,36000,13,18700.0,19.0,1.0,1.0,98590.0,3.0,1,1,,,
36013036000i288,16.0,m,36013036000h1617,9.0,36013035600s1,False,2100658,36013,0,25366,3,36000,13,4000.0,16.0,1.0,1.0,49670.0,9.0,2,1,,"sc_14_('high',)",
36013036000i305,15.0,m,36013036000h647,1.0,36013035800s1,False,2100828,36013,0,26066,5,36000,13,250.0,12.0,2.0,1.0,52440.0,1.0,3,1,,"sc_12_('high',)",
36013036000i314,29.0,m,36013036000h312,0.0,36013036000h312,False,2100923,36013,0,25695,2,36000,13,21700.0,21.0,1.0,1.0,34700.0,0.0,0,1,wp_221_1,,
36013036000i333,29.0,m,36013036000h1684,10.0,36029009115w64,False,2101117,36013,1,25440,4,36000,13,40000.0,21.0,1.0,1.0,332300.0,10.0,0,1,wp_15_1,,
36013036000i334,65.0,f,36013036000h73,0.0,36009940301w17,False,2101127,36013,1,26158,2,36000,13,9600.0,16.0,1.0,1.0,58100.0,0.0,0,1,wp_213_1,,
36013036000i342,82.0,m,36013036000h248,0.0,36013036000h248,False,2101207,36013,0,25623,2,36000,13,84000.0,24.0,4.0,1.0,102700.0,0.0,0,1,,,
36013036000i347,40.0,m,36013036000h1657,10.0,36013036000h1657,False,2101259,36013,0,25410,4,36000,13,160000.0,19.0,1.0,1.0,448600.0,10.0,0,1,wp_230_1,,
36013036000i348,51.0,f,36013036000h115,0.0,36013036000h115,False,2101270,36013,0,24847,2,36000,13,25000.0,11.0,1.0,1.0,71800.0,0.0,0,1,wp_132_1,,
36013036000i349,63.0,m,36013036000h847,2.0,36013036402w17,False,2101279,36013,1,26288,2,36000,13,25000.0,13.0,1.0,1.0,48800.0,2.0,0,1,wp_239_1,,
36013036000i377,32.0,f,36013036000h1365,7.0,36013035600w20,True,2101559,36013,1,25086,1,36000,13,52000.0,24.0,2.0,1.0,52000.0,7.0,0,1,wp_155_1,,
36013036000i385,62.0,f,36013036000h620,1.0,36013036000h620,False,2101639,36013,0,26037,4,36000,13,6500.0,21.0,2.0,1.0,50300.0,1.0,2,1,wp_1_1,,
36013036000i389,59.0,m,36013036000h342,0.0,36029015402w219,True,2101680,36013,1,25728,2,36000,13,62000.0,22.0,3.0,1.0,194000.0,0.0,0,1,wp_164_1,,
36013036000i399,1.0,m,36013036000h646,1.0,36013035700d0,False,2101781,36013,0,26065,4,36000,13,41000.0,16.0,4.0,1.0,75500.0,1.0,2,1,,,dc_4_1
36013036000i404,10.0,m,36013036000h800,1.0,36013036300s0,False,2101834,36013,0,26237,7,36000,13,20000.0,16.0,2.0,1.0,446000.0,1.0,5,1,,"sc_3_('elementary',)",
36013036000i410,20.0,m,36013036000h280,0.0,36013036000h280,False,2101899,36013,0,25659,2,36000,13,55000.0,19.0,1.0,1.0,55000.0,0.0,0,1,wp_211_1,,
36013036000i414,16.0,m,36013036000h705,1.0,36013035800s1,False,2101942,36013,0,26131,6,36000,13,500.0,15.0,1.0,1.0,63400.0,1.0,4,1,,"sc_15_('high',)",
36013036000i415,56.0,m,36013036000h1684,10.0,36013036000h1684,False,2101953,36013,0,25440,4,36000,13,115000.0,21.0,1.0,2.0,332300.0,10.0,0,1,wp_25_1,,
36013036000i418,50.0,m,36013036000h509,0.0,36013036000h509,False,2101958,36013,0,25913,2,36000,13,40000.0,18.0,1.0,1.0,126000.0,0.0,0,1,wp_228_1,,
36013036000i447,75.0,m,36013036000h782,1.0,36037951300w3,False,2101986,36013,1,26216,5,36000,13,17300.0,16.0,3.0,1.0,220400.0,1.0,3,1,,,
36013036000i455,1.0,f,36013036000h942,3.0,36013035901d0,False,2101995,36013,0,26394,5,36000,13,16700.0,16.0,1.0,1.0,101600.0,3.0,3,1,,,dc_14_1
36013036000i459,85.0,f,36013036000h85,0.0,36013036000h85,False,2101999,36013,0,26291,3,36000,13,11500.0,21.0,1.0,1.0,105800.0,0.0,0,1,,,
36013036000i479,22.0,f,36013036000h1608,9.0,36013036000h1608,False,2102020,36013,0,25356,2,36000,13,15000.0,18.0,1.0,1.0,115000.0,9.0,1,1,wp_68_1,,
36013036000i480,27.0,m,36013036000h540,0.0,36013036000h540,False,2102022,36013,0,25948,2,36000,13,16000.0,21.0,1.0,1.0,41000.0,0.0,0,1,wp_199_1,,
36013036000i536,77.0,f,36013036000h1776,10.0,36013037600w2,False,2102081,36013,1,25542,4,36000,13,19800.0,16.0,2.0,1.0,115850.0,10.0,0,1,,,
36013036000i573,59.0,f,36013036000h434,0.0,36013036000h434,True,2102118,36013,0,25830,2,36000,13,82000.0,16.0,1.0,1.0,87400.0,0.0,0,1,wp_31_1,,
36013036000i582,51.0,m,36013036000h914,2.0,36013036000h914,False,2102127,36013,0,26363,2,36000,13,20000.0,16.0,6.0,1.0,70000.0,2.0,0,1,wp_180_1,,
36013036000i585,11.0,m,36013036000h734,1.0,36013035700s1,False,2102130,36013,0,26163,7,36000,13,340.0,14.0,1.0,1.0,221040.0,1.0,5,1,,"sc_1_('elementary',)",
36013036000i608,65.0,f,36013036000h141,0.0,36013036000h141,False,2102154,36013,0,25136,2,36000,13,17700.0,15.0,1.0,1.0,51700.0,0.0,0,1,wp_109_1,,
36013036000i613,10.0,f,36013036000h626,1.0,36013036300s0,False,2102158,36013,0,26043,5,36000,13,200.0,14.0,1.0,1.0,261200.0,1.0,3,1,,"sc_6_('elementary',)",
36013036000i617,25.0,m,36013036000h523,0.0,36013036000h523,False,2102162,36013,0,25929,3,36000,13,450.0,16.0,6.0,1.0,73450.0,0.0,0,1,wp_78_1,,
36013036000i627,36.0,m,36013036000h715,1.0,36013036000h715,False,2102171,36013,0,26142,4,36000,13,75000.0,16.0,1.0,1.0,139600.0,1.0,2,1,wp_155_1,,
36013036000i687,34.0,f,36013036000h565,0.0,36013035901w4,False,2102233,36013,1,25975,2,36000,13,36420.0,20.0,5.0,1.0,106420.0,0.0,0,1,wp_237_1,,
